GEOID,all,black,native,aapi,add,white,latino,City,Geography,System,Area,Metric,Measure,Source,Year,BiggerBetter,geolevel
48113007834,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113007835,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113009203,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113009002,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113007833,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113012102,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113016529,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113011604,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113017010,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113021100,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113011901,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113011902,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113009204,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113011802,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113011801,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113001601,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113007828,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113013013,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113002703,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113020900,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113021000,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113017006,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113012101,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113020402,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113017008,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113016709,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113018507,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113019045,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113012802,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113008402,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113008101,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113013202,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113013012,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113008102,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113016527,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113000801,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113000902,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113012801,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113021200,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113007915,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113012502,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113012501,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113016635,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113016534,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113007702,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113007830,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113007206,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113010001,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113007831,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113014157,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113014156,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113015002,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113016634,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113007203,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113019215,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113019214,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113002001,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113010002,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113000705,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113016528,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113016526,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113016536,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113000706,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113001901,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113001801,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113000703,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113001802,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113000610,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113000407,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113000408,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113016533,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113016535,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113003103,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113010809,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113006701,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113007916,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113013631,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113013107,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113980200,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113020800,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113000802,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113001602,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113020401,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113010906,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113002002,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113000607,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113016421,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113000501,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113000503,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113000502,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113010905,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113000409,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113001902,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113000704,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113001705,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113000609,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113000611,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113003102,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113010808,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113006702,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113010806,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113011004,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113011003,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113013628,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113013629,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113016711,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113011201,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113007829,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113012212,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113007832,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113000901,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113000608,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113012213,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113010807,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113016415,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113007701,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113010003,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113013201,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113013106,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113013627,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113007205,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113007204,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113000410,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113014150,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48121021641,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
4801901,0.19934640522875818,NA,NA,0.37966101694915255,NA,0.515625,NA,"Dallas, TX",PUMA,Human Development,Transportation,Percent of public transit commutes longer than 45 min,%,PUMS,2022,0,3
